split,label_text,new_file_path,binary_label,shape
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1056.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2312.jpg,0,496x768
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2106.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2853.jpg,0,496x768
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1298.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2183.jpg,0,496x768
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2368.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2681.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1764.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2427.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2044.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1183.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2160.jpg,0,496x768
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2170.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_3089.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2179.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2925.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_3106.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2663.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1491.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1384.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1326.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2277.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1187.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1310.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1567.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1401.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_3144.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2972.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2876.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2941.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1636.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1264.jpg,0,496x768
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1735.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_3219.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2149.jpg,0,496x768
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1151.jpg,0,496x768
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1337.jpg,0,496x768
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1629.jpg,0,496x768
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2145.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1861.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2188.jpg,0,496x768
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1374.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2478.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1115.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2795.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2546.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2092.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2455.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_3033.jpg,0,496x768
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1933.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1023.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2999.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1722.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2878.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_3087.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1453.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2806.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1798.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1077.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2249.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2896.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2724.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1949.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1156.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2789.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_3290.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1639.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1236.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2586.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2314.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1560.jpg,0,496x768
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1537.jpg,0,496x768
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_3267.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2766.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1203.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1261.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2738.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_3297.jpg,0,496x768
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2502.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2445.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1178.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_3119.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1134.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1710.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2583.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2961.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2403.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2707.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2185.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2353.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2058.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1925.jpg,0,496x768
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1585.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2574.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2732.jpg,0,496x768
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1972.jpg,0,496x768
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1030.jpg,0,496x768
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_3082.jpg,0,496x768
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1782.jpg,0,496x768
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2742.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1059.jpg,0,496x768
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2647.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2671.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1477.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1920.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2461.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1170.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2019.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2626.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_3091.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1476.jpg,0,496x768
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1188.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1452.jpg,0,496x768
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1971.jpg,0,496x768
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2385.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1230.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_3234.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2366.jpg,0,496x768
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1328.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2086.jpg,0,496x768
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2556.jpg,0,496x768
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1642.jpg,0,496x768
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2887.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2317.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2526.jpg,0,496x768
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1848.jpg,0,496x768
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1946.jpg,0,496x768
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1916.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1265.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_3036.jpg,0,496x768
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1556.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1174.jpg,0,496x768
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2683.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1973.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1539.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1781.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1558.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2978.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2706.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1318.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_3228.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2642.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_3100.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1927.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1778.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1695.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1153.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1529.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2046.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2207.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_3254.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1478.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1007.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_3239.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2054.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_3104.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2854.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1407.jpg,0,496x768
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2899.jpg,0,496x768
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_3140.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_3214.jpg,0,496x768
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1896.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2059.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2255.jpg,0,512x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_1827.jpg,0,496x512
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2173.jpg,0,496x768
train,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/train/NORMAL/normal_train_2386.jpg,0,512x512
